extraction_id	file_prefix	hpc_path	hpc_name	sequencing_type	duplicated_sequence_pair	file_forward	file_reverse
Hte-CJol_034-Ex1	Hte-CJol_034-Ex1-1D-lcwgs-1-T	/archive/carpenterlab/pire/pire_hypoatherina_temminckii_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.11303	Hte-CJol_034-Ex1-1D-lcwgs-1-T.1.fq.gz	Hte-CJol_034-Ex1-1D-lcwgs-1-T.2.fq.gz
Hte-CJol_034-Ex1	Hte-CJol_034-Ex1-1D-lcwgs-1-T	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/hypoatherina_temminckii/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.11303	Hte-CJol_034-Ex1-1D-lcwgs-1-T.1.fq.gz	Hte-CJol_034-Ex1-1D-lcwgs-1-T.2.fq.gz
Pba-CCab_042-Ex1	Pba-CCab_042-Ex1-12B-lcwgs_L1	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CCab_042-Ex1-12B-lcwgs_L1_1.fq.gz	Pba-CCab_042-Ex1-12B-lcwgs_L1_2.fq.gz
Adu-ATaw_016-Ex1	Adu-ATaw_016-Ex1-11C-lcwgs-1-1	/archive/carpenterlab/pire/pire_atherinomorus_duodecimalis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Adu-ATaw_016-Ex1-11C-lcwgs-1-1.1.fq.gz	Adu-ATaw_016-Ex1-11C-lcwgs-1-1.2.fq.gz
Hte-ATaw_015-Ex1	Hte-ATaw_015-Ex1-2G-lcwgs-1-T	/archive/carpenterlab/pire/pire_hypoatherina_temminckii_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.11306	Hte-ATaw_015-Ex1-2G-lcwgs-1-T.1.fq.gz	Hte-ATaw_015-Ex1-2G-lcwgs-1-T.2.fq.gz
Hte-ATaw_015-Ex1	Hte-ATaw_015-Ex1-2G-lcwgs-1-T	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/hypoatherina_temminckii/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.11306	Hte-ATaw_015-Ex1-2G-lcwgs-1-T.1.fq.gz	Hte-ATaw_015-Ex1-2G-lcwgs-1-T.2.fq.gz
Pba-CCab_023-Ex1	Pba-CCab_023-Ex1-6B-lcwgs_L6	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CCab_023-Ex1-6B-lcwgs_L6_1.fq.gz	Pba-CCab_023-Ex1-6B-lcwgs_L6_2.fq.gz
Zdi-CDup_027-Ex1	Zdi-CDup_027-Ex1-8E-lcwgs-1-1	/archive/carpenterlab/pire/pire_zenarchopterus_dispar_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.11308	Zdi-CDup_027-Ex1-8E-lcwgs-1-1.1.fq.gz	Zdi-CDup_027-Ex1-8E-lcwgs-1-1.2.fq.gz
Zdi-CDup_027-Ex1	ZdC0102708E_CKDL240013780-1A_2277W2LT4_L2	/archive/carpenterlab/pire/pire_zenarchopterus_dispar_lcwgs/1st_sequencing_run/fq_raw/extras	wahab	lcwgs	file_pair.11308	ZdC0102708E_CKDL240013780-1A_2277W2LT4_L2_1.fq.gz	ZdC0102708E_CKDL240013780-1A_2277W2LT4_L2_2.fq.gz
Sde-ABol_016-Ex1	Sde-ABol_016-Ex1-4B-cssl-1-2-L5	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/5th_sequencing_run/fq_raw	wahab	cssl	NA	Sde-ABol_016-Ex1-4B-cssl-1-2-L5_1.fq.gz	Sde-ABol_016-Ex1-4B-cssl-1-2-L5_2.fq.gz
Dar-AJol_013-Ex1	Dar-AJol_013-Ex1-2E-lcwgs-1-1	/archive/carpenterlab/pire/pire_dascyllus_aruanus_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Dar-AJol_013-Ex1-2E-lcwgs-1-1.1.fq.gz	Dar-AJol_013-Ex1-2E-lcwgs-1-1.2.fq.gz
Tzo-AMvi_039-Ex1	Tzo-AMvi_039_Ex1_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/fq_raw_cssl	wahab	cssl	NA	Tzo-AMvi_039_Ex1_L4_1.fq.gz	Tzo-AMvi_039_Ex1_L4_2.fq.gz
Dar-AJol_018-Ex1	Dar-AJol_018-Ex1-3B-lcwgs-1-1	/archive/carpenterlab/pire/pire_dascyllus_aruanus_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Dar-AJol_018-Ex1-3B-lcwgs-1-1.1.fq.gz	Dar-AJol_018-Ex1-3B-lcwgs-1-1.2.fq.gz
Par-ARag_009-Ex1	Par-ARag_009-Ex1-7F-lcwgs-2-T	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/periophthalmus_argentilineatus/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Par-ARag_009-Ex1-7F-lcwgs-2-T.1.fq.gz	Par-ARag_009-Ex1-7F-lcwgs-2-T.2.fq.gz
Lva-CPnd_044-Ex1	Lva-CPnd_044-Ex1-8D-lcwgs-2-1	/archive/carpenterlab/pire/pire_lethrinus_variegatus_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Lva-CPnd_044-Ex1-8D-lcwgs-2-1.1.fq.gz	Lva-CPnd_044-Ex1-8D-lcwgs-2-1.2.fq.gz
Sne-CCab_073-Ex1	Sne-CCab_073-Ex1-8B-lcwgs-1-1	/archive/carpenterlab/pire/pire_sphaeramia_nematoptera_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Sne-CCab_073-Ex1-8B-lcwgs-1-1.1.fq.gz	Sne-CCab_073-Ex1-8B-lcwgs-1-1.2.fq.gz
Cvi-APal_025-Ex1	Cvi-APal_025-Ex1-3H-lcwgs-1-2	/archive/carpenterlab/pire/pire_chromis_viridis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	file_pair.11317	Cvi-APal_025-Ex1-3H-lcwgs-1-2.1.fq.gz	Cvi-APal_025-Ex1-3H-lcwgs-1-2.2.fq.gz
Cvi-APal_025-Ex1	Cvi-APal_025-Ex1-3H-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/chromis_viridis/2nd_sequencing_run/fq_raw	wahab	lcwgs	file_pair.11317	Cvi-APal_025-Ex1-3H-lcwgs-1-2.1.fq.gz	Cvi-APal_025-Ex1-3H-lcwgs-1-2.2.fq.gz
Sob-CPnd_037-Ex1	Sob-CPnd_037-Ex1-1A-lcwgs-1-3	/archive/carpenterlab/pire/pire_sphyraena_obtusata_lcwgs/3rd_sequencing_run/fq_raw	wahab	lcwgs	NA	Sob-CPnd_037-Ex1-1A-lcwgs-1-3.1.fq.gz	Sob-CPnd_037-Ex1-1A-lcwgs-1-3.2.fq.gz
Sor-CPnd_052-Ex1	Sor-CPnd_052-Ex1-6D-lcwgs-1-2-L2	/archive/carpenterlab/pire/pire_sphaeramia_orbicularis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Sor-CPnd_052-Ex1-6D-lcwgs-1-2-L2-1.fq.gz	Sor-CPnd_052-Ex1-6D-lcwgs-1-2-L2-2.fq.gz
Tzo-CMal_013-Ex1	Tzo_CMal_013_Ex1_5B_lcwgs_1_2_L4	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMal	wahab	lcwgs	NA	Tzo_CMal_013_Ex1_5B_lcwgs_1_2_L4-1.fq.gz	Tzo_CMal_013_Ex1_5B_lcwgs_1_2_L4-2.fq.gz
Sne-ARom_027-Ex1	Sne-ARom_027-Ex1-6G-lcwgs-1-4	/archive/carpenterlab/pire/pire_sphaeramia_nematoptera_lcwgs/4th_sequencing_run/fq_raw	wahab	lcwgs	NA	Sne-ARom_027-Ex1-6G-lcwgs-1-4.1.fq.gz	Sne-ARom_027-Ex1-6G-lcwgs-1-4.2.fq.gz
Tzo-CMta_047-Ex1	Tzo_CMta_047_Ex1_2G_lcwgs_1_2_L3	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMta	wahab	lcwgs	NA	Tzo_CMta_047_Ex1_2G_lcwgs_1_2_L3-1.fq.gz	Tzo_CMta_047_Ex1_2G_lcwgs_1_2_L3-2.fq.gz
Pba-CVer_008-Ex1	Pba-CVer_008-Ex1-12B-lcwgs_L3	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CVer_008-Ex1-12B-lcwgs_L3_1.fq.gz	Pba-CVer_008-Ex1-12B-lcwgs_L3_2.fq.gz
Pba-CCab_024-Ex1	Pba-CCab_024-Ex1-4B-lcwgs_L2	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CCab_024-Ex1-4B-lcwgs_L2_1.fq.gz	Pba-CCab_024-Ex1-4B-lcwgs_L2_2.fq.gz
Tzo-CMal_016-Ex1	Tzo_CMal_016_Ex1_5E_lcwgs_1_1.clmp.fp2_repr	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMal	wahab	lcwgs	NA	Tzo_CMal_016_Ex1_5E_lcwgs_1_1.clmp.fp2_repr-1.fq.gz	Tzo_CMal_016_Ex1_5E_lcwgs_1_1.clmp.fp2_repr-2.fq.gz
Cha-CPnd_084-Ex1	Cha-CPnd_084-Ex1-4F-lcwgs-1-2-L3	/archive/carpenterlab/pire/pire_corythoichthys_haematopterus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Cha-CPnd_084-Ex1-4F-lcwgs-1-2-L3-1.fq.gz	Cha-CPnd_084-Ex1-4F-lcwgs-1-2-L3-2.fq.gz
Lva-CPnd_044-Ex1	Lva-CPnd_044-Ex1-8D-lcwgs-2-2	/archive/carpenterlab/pire/pire_lethrinus_variegatus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Lva-CPnd_044-Ex1-8D-lcwgs-2-2.1.fq.gz	Lva-CPnd_044-Ex1-8D-lcwgs-2-2.2.fq.gz
Sde-ABul_003-Ex1	Sde-ABul_003-Ex1-cssl	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/2nd_sequencing_run/fq_raw	wahab	cssl	NA	Sde-ABul_003-Ex1-cssl.1.fq.gz	Sde-ABul_003-Ex1-cssl.2.fq.gz
Sgr-APal_029-Ex1	Sgr-APal_029-Ex1-4E-lwgs-2-1	/archive/carpenterlab/pire/pire_spratelloides_gracilis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Sgr-APal_029-Ex1-4E-lwgs-2-1.1.fq.gz	Sgr-APal_029-Ex1-4E-lwgs-2-1.2.fq.gz
Lva-CPnd_020-Ex1	Lva-CPnd_020-Ex1-8B-lcwgs-2-1	/archive/carpenterlab/pire/pire_lethrinus_variegatus_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Lva-CPnd_020-Ex1-8B-lcwgs-2-1.1.fq.gz	Lva-CPnd_020-Ex1-8B-lcwgs-2-1.2.fq.gz
Tzo-ABol_062-Ex1	Tzo_ABol_062_Ex1_2F_lcwgs_1_2_L5	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/ABol	wahab	lcwgs	NA	Tzo_ABol_062_Ex1_2F_lcwgs_1_2_L5-1.fq.gz	Tzo_ABol_062_Ex1_2F_lcwgs_1_2_L5-2.fq.gz
Abu-CPnd_081-Ex1	Abu-CPnd_081-Ex1-4B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ambassis_buruensis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Abu-CPnd_081-Ex1-4B-lcwgs-1-2.1.fq.gz	Abu-CPnd_081-Ex1-4B-lcwgs-1-2.2.fq.gz
Sob-CPnd_015-Ex1	Sob-CPnd_015-Ex1-1E-lcwgs-1-T	/archive/carpenterlab/pire/pire_sphyraena_obtusata_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Sob-CPnd_015-Ex1-1E-lcwgs-1-T.1.fq.gz	Sob-CPnd_015-Ex1-1E-lcwgs-1-T.2.fq.gz
Pba-ATat_015-Ex1	Pba-ATat_015-Ex1-11F-lcwgs_L2	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-ATat_015-Ex1-11F-lcwgs_L2_1.fq.gz	Pba-ATat_015-Ex1-11F-lcwgs_L2_2.fq.gz
Cha-CPnd_060-Ex1	Cha-CPnd_060-Ex1-1F-lcwgs-1-2-L4	/archive/carpenterlab/pire/pire_corythoichthys_haematopterus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Cha-CPnd_060-Ex1-1F-lcwgs-1-2-L4-1.fq.gz	Cha-CPnd_060-Ex1-1F-lcwgs-1-2-L4-2.fq.gz
Adu-AHam_045-Ex1	Adu-AHam_045-Ex1-a-4C-lcwgs-1-1	/archive/carpenterlab/pire/pire_atherinomorus_duodecimalis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Adu-AHam_045-Ex1-a-4C-lcwgs-1-1.1.fq.gz	Adu-AHam_045-Ex1-a-4C-lcwgs-1-1.2.fq.gz
Pba-CMas_022-Ex1	Pba-CMas_022-Ex1-7F-lcwgs_L7	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CMas_022-Ex1-7F-lcwgs_L7_1.fq.gz	Pba-CMas_022-Ex1-7F-lcwgs_L7_2.fq.gz
Sob-CPnd_035-Ex1	Sob-CPnd_035-Ex1-9F-lcwgs-1-T	/archive/carpenterlab/pire/pire_sphyraena_obtusata_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Sob-CPnd_035-Ex1-9F-lcwgs-1-T.1.fq.gz	Sob-CPnd_035-Ex1-9F-lcwgs-1-T.2.fq.gz
Pba-CMas_024-Ex1	Pba-CMas_024-Ex1-7H-lcwgs_L6	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CMas_024-Ex1-7H-lcwgs_L6_1.fq.gz	Pba-CMas_024-Ex1-7H-lcwgs_L6_2.fq.gz
Tzo-AMta_024-Ex1	Tzo_AMta_024_Ex1_8C_lcwgs_1_2_L6	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/AMta	wahab	lcwgs	NA	Tzo_AMta_024_Ex1_8C_lcwgs_1_2_L6-1.fq.gz	Tzo_AMta_024_Ex1_8C_lcwgs_1_2_L6-2.fq.gz
Tzo-AMta_017-Ex1	Tzo_AMta_017_Ex1_7D_lcwgs_1_2_L4	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/AMta	wahab	lcwgs	NA	Tzo_AMta_017_Ex1_7D_lcwgs_1_2_L4-1.fq.gz	Tzo_AMta_017_Ex1_7D_lcwgs_1_2_L4-2.fq.gz
Pba-AGal_018-Ex1	Pba-AGal_018-Ex1-10H-lcwgs_L5	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-AGal_018-Ex1-10H-lcwgs_L5_1.fq.gz	Pba-AGal_018-Ex1-10H-lcwgs_L5_2.fq.gz
Hmi-CPar_022-Ex1	Hmi-CPar_022-Ex1-07B	/archive/carpenterlab/pire/pire_halichoeres_miniatus_cssl/1st_sequencing_run/raw_fq_capture	wahab	cssl	file_pair.11346	Hmi-CPar_022-Ex1-07B.1.fq.gz	Hmi-CPar_022-Ex1-07B.2.fq.gz
Hmi-CPar_022-Ex1	Hmi-CPar_022-Ex1-07B	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus/raw_fq_capture	wahab	cssl	file_pair.11346	Hmi-CPar_022-Ex1-07B.1.fq.gz	Hmi-CPar_022-Ex1-07B.2.fq.gz
Tzo-AMvi_038-Ex1	Tzo_AMvi_038_Ex1_1H_lcwgs_1_2_L7	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/AMvi	wahab	lcwgs	NA	Tzo_AMvi_038_Ex1_1H_lcwgs_1_2_L7-1.fq.gz	Tzo_AMvi_038_Ex1_1H_lcwgs_1_2_L7-2.fq.gz
Sde-CMal_063-Ex1	Sde-CMal_063-Ex1-6B-cssl-1-2-L5	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/5th_sequencing_run/fq_raw	wahab	cssl	NA	Sde-CMal_063-Ex1-6B-cssl-1-2-L5_1.fq.gz	Sde-CMal_063-Ex1-6B-cssl-1-2-L5_2.fq.gz
Gmi-ABas_018-Ex1	Gmi-ABas_018-Ex1-b-cssl2	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture	wahab	cssl	NA	Gmi-ABas_018-Ex1-b-cssl2.1.fq.gz	Gmi-ABas_018-Ex1-b-cssl2.2.fq.gz
Tzo-CMta_029-Ex1	Tzo_CMta_029_Ex1_12E_lcwgs_1_2_L8	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMta	wahab	lcwgs	NA	Tzo_CMta_029_Ex1_12E_lcwgs_1_2_L8-1.fq.gz	Tzo_CMta_029_Ex1_12E_lcwgs_1_2_L8-2.fq.gz
Dar-AJol_013-Ex1	Dar-AJol_013-Ex1-2E-lcwgs-1-2	/archive/carpenterlab/pire/pire_dascyllus_aruanus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Dar-AJol_013-Ex1-2E-lcwgs-1-2.1.fq.gz	Dar-AJol_013-Ex1-2E-lcwgs-1-2.2.fq.gz
Sob-APnd_087-Ex1	Sob-APnd_087-Ex1-3H-lcwgs-1-3	/archive/carpenterlab/pire/pire_sphyraena_obtusata_lcwgs/3rd_sequencing_run/fq_raw	wahab	lcwgs	NA	Sob-APnd_087-Ex1-3H-lcwgs-1-3.1.fq.gz	Sob-APnd_087-Ex1-3H-lcwgs-1-3.2.fq.gz
Adu-AHam_067-Ex1	Adu-AHam_067-Ex1-3C-lcwgs-1-1	/archive/carpenterlab/pire/pire_atherinomorus_duodecimalis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Adu-AHam_067-Ex1-3C-lcwgs-1-1.1.fq.gz	Adu-AHam_067-Ex1-3C-lcwgs-1-1.2.fq.gz
Pba-APal_009-Ex1	Pba-APal_009-Ex1-8E-lcwgs_L7	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-APal_009-Ex1-8E-lcwgs_L7_1.fq.gz	Pba-APal_009-Ex1-8E-lcwgs_L7_2.fq.gz
Tzo-ABol_060-Ex1	Tzo_ABol_060_Ex1_12E_lcwgs_1_2_L8	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/ABol	wahab	lcwgs	NA	Tzo_ABol_060_Ex1_12E_lcwgs_1_2_L8-1.fq.gz	Tzo_ABol_060_Ex1_12E_lcwgs_1_2_L8-2.fq.gz
Tzo-CMta_045-Ex1	Tzo_CMta_045_Ex1_2E_lcwgs_1_2_L6	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMta	wahab	lcwgs	NA	Tzo_CMta_045_Ex1_2E_lcwgs_1_2_L6-1.fq.gz	Tzo_CMta_045_Ex1_2E_lcwgs_1_2_L6-2.fq.gz
Adu-AHam_054-Ex1	Adu-AHam_054-Ex1-1F-lcwgs-1-1	/archive/carpenterlab/pire/pire_atherinomorus_duodecimalis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Adu-AHam_054-Ex1-1F-lcwgs-1-1.1.fq.gz	Adu-AHam_054-Ex1-1F-lcwgs-1-1.2.fq.gz
Och-CBur_014-Ex1	Och-CBur_014_Ex1-1G-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/3rd_sequencing_run/fq_raw	wahab	lcwgs	NA	Och-CBur_014_Ex1-1G-lcwgs-1-1.1.fq.gz	Och-CBur_014_Ex1-1G-lcwgs-1-1.2.fq.gz
Goy-APnd_046-Ex1	Goy-APnd_046-Ex1-6F-lcwgs-1-T	/archive/carpenterlab/pire/pire_gerres_oyena_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Goy-APnd_046-Ex1-6F-lcwgs-1-T.1.fq.gz	Goy-APnd_046-Ex1-6F-lcwgs-1-T.2.fq.gz
Sor-CPnd_014-Ex1	Sor-CPnd_014-Ex1-1F-lcwgs-1-3	/archive/carpenterlab/pire/pire_sphaeramia_orbicularis_lcwgs/3rd_sequencing_run/fq_raw	wahab	lcwgs	NA	Sor-CPnd_014-Ex1-1F-lcwgs-1-3.1.fq.gz	Sor-CPnd_014-Ex1-1F-lcwgs-1-3.2.fq.gz
Sin-APnd_002-Ex1	Sin-APnd_002-Ex1-3G-lcwgs-1-1	/archive/carpenterlab/pire/pire_stethojulis_interrupta_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Sin-APnd_002-Ex1-3G-lcwgs-1-1.1.fq.gz	Sin-APnd_002-Ex1-3G-lcwgs-1-1.2.fq.gz
Sne-CCab_018-Ex1	Sne-CCab_018-Ex1-1C-lcwgs-1-1	/archive/carpenterlab/pire/pire_sphaeramia_nematoptera_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Sne-CCab_018-Ex1-1C-lcwgs-1-1.1.fq.gz	Sne-CCab_018-Ex1-1C-lcwgs-1-1.2.fq.gz
Sfa-CBas_021-Ex1	Sfa-CBas_021-Ex1-cssl	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/fq_raw	wahab	cssl	NA	Sfa-CBas_021-Ex1-cssl.1.fq.gz	Sfa-CBas_021-Ex1-cssl.2.fq.gz
Sgr-AJol_078-Ex1	Sgr-AJol_078-Ex1-6G-lwgs-1-1	/archive/carpenterlab/pire/pire_spratelloides_gracilis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Sgr-AJol_078-Ex1-6G-lwgs-1-1.1.fq.gz	Sgr-AJol_078-Ex1-6G-lwgs-1-1.2.fq.gz
Tzo-ABol_053-Ex1	Tzo_ABol_053_Ex1_5E_lcwgs_1_2_L4	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/ABol	wahab	lcwgs	NA	Tzo_ABol_053_Ex1_5E_lcwgs_1_2_L4-1.fq.gz	Tzo_ABol_053_Ex1_5E_lcwgs_1_2_L4-2.fq.gz
Par-CPas_038-Ex1	Par-CPas_038-Ex1-4D-lcwgs-1-T	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/periophthalmus_argentilineatus/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Par-CPas_038-Ex1-4D-lcwgs-1-T.1.fq.gz	Par-CPas_038-Ex1-4D-lcwgs-1-T.2.fq.gz
Pba-CCab_037-Ex1	Pba-CCab_037-Ex1-1C-lcwgs_L4	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CCab_037-Ex1-1C-lcwgs_L4_1.fq.gz	Pba-CCab_037-Ex1-1C-lcwgs_L4_2.fq.gz
Sob-CPnd_009-Ex1	Sob-CPnd_009-Ex1-11E-lcwgs-1-2	/archive/carpenterlab/pire/pire_sphyraena_obtusata_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Sob-CPnd_009-Ex1-11E-lcwgs-1-2.1.fq.gz	Sob-CPnd_009-Ex1-11E-lcwgs-1-2.2.fq.gz
Sgr-APal_032-Ex1	Sgr-APal_032-Ex1-4H-lwgs-2-1	/archive/carpenterlab/pire/pire_spratelloides_gracilis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Sgr-APal_032-Ex1-4H-lwgs-2-1.1.fq.gz	Sgr-APal_032-Ex1-4H-lwgs-2-1.2.fq.gz
Sgr-AMvi_043-Ex1	Sgr-AMvi_043-Ex1-7D-lwgs-2-1	/archive/carpenterlab/pire/pire_spratelloides_gracilis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Sgr-AMvi_043-Ex1-7D-lwgs-2-1.1.fq.gz	Sgr-AMvi_043-Ex1-7D-lwgs-2-1.2.fq.gz
Pba-CMas_017-Ex1	Pba-CMas_017-Ex1-7A-lcwgs_L2	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CMas_017-Ex1-7A-lcwgs_L2_1.fq.gz	Pba-CMas_017-Ex1-7A-lcwgs_L2_2.fq.gz
Pba-CTat_010-Ex1	Pba-CTat_010-Ex1-6B-lcwgs_L2	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CTat_010-Ex1-6B-lcwgs_L2_1.fq.gz	Pba-CTat_010-Ex1-6B-lcwgs_L2_2.fq.gz
Par-ARag_010-Ex1	PaA0101007G_CKDL230012261-1A_HJLGYCCX2_L2	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/periophthalmus_argentilineatus/2nd_sequencing_run/fq_raw	wahab	lcwgs	file_pair.11376	PaA0101007G_CKDL230012261-1A_HJLGYCCX2_L2_1.fq.gz	PaA0101007G_CKDL230012261-1A_HJLGYCCX2_L2_2.fq.gz
Par-ARag_010-Ex1	Par-ARag-010-Ex1-7G-lcwgs-2-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/periophthalmus_argentilineatus/2nd_sequencing_run/fq_raw	wahab	lcwgs	file_pair.11376	Par-ARag-010-Ex1-7G-lcwgs-2-1.1.fq.gz	Par-ARag-010-Ex1-7G-lcwgs-2-1.2.fq.gz
Tzo-CMal_063-Ex1	Tzo_CMal_063_Ex1_11D_lcwgs_1_2_L8	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMal	wahab	lcwgs	NA	Tzo_CMal_063_Ex1_11D_lcwgs_1_2_L8-1.fq.gz	Tzo_CMal_063_Ex1_11D_lcwgs_1_2_L8-2.fq.gz
Cha-APnd_017-Ex1	Cha-APnd_017-Ex1-3A-lcwgs-1-2-L4	/archive/carpenterlab/pire/pire_corythoichthys_haematopterus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Cha-APnd_017-Ex1-3A-lcwgs-1-2-L4-1.fq.gz	Cha-APnd_017-Ex1-3A-lcwgs-1-2-L4-2.fq.gz
