individual_id	tissue_id	tissue_type	notes
Hmi-ABas_047	Hmi-ABas_047-mus	muscle	
Hmi-AMac_001	Hmi-AMac_001-mus	muscle	
Hmi-AMac_002	Hmi-AMac_002-mus	muscle	
Hmi-AMac_003	Hmi-AMac_003-mus	muscle	
Hmi-AMac_004	Hmi-AMac_004-mus	muscle	
Hmi-AMac_005	Hmi-AMac_005-mus	muscle	
Hmi-AMac_006	Hmi-AMac_006-mus	muscle	
Hmi-AMac_007	Hmi-AMac_007-mus	muscle	
Hmi-AMac_008	Hmi-AMac_008-mus	muscle	
Hmi-AMac_009	Hmi-AMac_009-mus	muscle	
Hmi-AMac_010	Hmi-AMac_010-mus	muscle	
Hmi-AMac_011	Hmi-AMac_011-mus	muscle	
Hmi-AMac_012	Hmi-AMac_012-mus	muscle	
Hmi-AMac_013	Hmi-AMac_013-mus	muscle	
Hmi-AMac_014	Hmi-AMac_014-mus	muscle	
Hmi-AMac_015	Hmi-AMac_015-mus	muscle	
Hmi-AMac_016	Hmi-AMac_016-mus	muscle	
Hmi-AMac_017	Hmi-AMac_017-mus	muscle	
Hmi-AMac_018	Hmi-AMac_018-mus	muscle	
Hmi-AMac_019	Hmi-AMac_019-mus	muscle	
Hmi-AMac_020	Hmi-AMac_020-mus	muscle	
Hmi-AMac_021	Hmi-AMac_021-mus	muscle	
Hmi-AMac_022	Hmi-AMac_022-mus	muscle	
Hmi-AMac_023	Hmi-AMac_023-mus	muscle	
Hmi-AMac_024	Hmi-AMac_024-mus	muscle	
Hmi-AMac_025	Hmi-AMac_025-mus	muscle	
Hmi-AMac_026	Hmi-AMac_026-mus	muscle	
Hmi-AMac_027	Hmi-AMac_027-mus	muscle	
Hmi-AMac_028	Hmi-AMac_028-mus	muscle	
Hmi-AMac_029	Hmi-AMac_029-mus	muscle	
Hmi-AMac_030	Hmi-AMac_030-mus	muscle	
Hmi-AMac_031	Hmi-AMac_031-mus	muscle	
Hmi-AMac_032	Hmi-AMac_032-mus	muscle	
Hmi-AMac_033	Hmi-AMac_033-mus	muscle	
Hmi-AMac_034	Hmi-AMac_034-mus	muscle	
Hmi-AMac_035	Hmi-AMac_035-mus	muscle	
Hmi-AMac_036	Hmi-AMac_036-mus	muscle	
Hmi-AMac_037	Hmi-AMac_037-mus	muscle	
Hmi-AMac_038	Hmi-AMac_038-mus	muscle	
Hmi-AMac_039	Hmi-AMac_039-mus	muscle	
Hmi-AMac_040	Hmi-AMac_040-mus	muscle	
Hmi-AMac_041	Hmi-AMac_041-mus	muscle	
Hmi-AMac_042	Hmi-AMac_042-mus	muscle	
Hmi-AMac_043	Hmi-AMac_043-mus	muscle	
Hmi-AMac_044	Hmi-AMac_044-mus	muscle	
Hmi-AMac_045	Hmi-AMac_045-mus	muscle	
Hmi-AMac_046	Hmi-AMac_046-mus	muscle	
Hmi-AMac_047	Hmi-AMac_047-mus	muscle	
Hmi-AMac_048	Hmi-AMac_048-mus	muscle	
Hmi-AMac_049	Hmi-AMac_049-mus	muscle	
Hmi-AMac_050	Hmi-AMac_050-mus	muscle	
Hmi-AMac_051	Hmi-AMac_051-mus	muscle	
Hmi-AMac_052	Hmi-AMac_052-mus	muscle	
Hmi-CBas_001	Hmi-CBas_001-mus	muscle	
Hmi-CBas_002	Hmi-CBas_002-mus	muscle	
Hmi-CBas_003	Hmi-CBas_003-mus	muscle	
Hmi-CBas_004	Hmi-CBas_004-mus	muscle	
Hmi-CBas_005	Hmi-CBas_005-mus	muscle	
Hmi-CBas_006	Hmi-CBas_006-mus	muscle	
Hmi-CBas_007	Hmi-CBas_007-mus	muscle	
Hmi-CBas_008	Hmi-CBas_008-mus	muscle	
Hmi-CBas_009	Hmi-CBas_009-mus	muscle	
Hmi-CBas_010	Hmi-CBas_010-mus	muscle	
Hmi-CBas_011	Hmi-CBas_011-mus	muscle	
Hmi-CBas_012	Hmi-CBas_012-mus	muscle	
Hmi-CBas_013	Hmi-CBas_013-mus	muscle	
Hmi-CBas_014	Hmi-CBas_014-mus	muscle	
Hmi-CBas_015	Hmi-CBas_015-mus	muscle	
Hmi-CBas_016	Hmi-CBas_016-mus	muscle	
Hmi-CBas_017	Hmi-CBas_017-mus	muscle	
Hmi-CBas_018	Hmi-CBas_018-mus	muscle	
Hmi-CBas_019	Hmi-CBas_019-mus	muscle	
Hmi-CBas_020	Hmi-CBas_020-mus	muscle	
Hmi-CBas_021	Hmi-CBas_021-mus	muscle	
Hmi-CBas_022	Hmi-CBas_022-mus	muscle	
Hmi-CBas_023	Hmi-CBas_023-mus	muscle	
Hmi-CBas_024	Hmi-CBas_024-mus	muscle	
Hmi-CBas_025	Hmi-CBas_025-mus	muscle	
Hmi-CBas_026	Hmi-CBas_026-mus	muscle	
Hmi-CBas_027	Hmi-CBas_027-mus	muscle	
Hmi-CBas_028	Hmi-CBas_028-mus	muscle	
Hmi-CBas_029	Hmi-CBas_029-mus	muscle	
Hmi-CBas_030	Hmi-CBas_030-mus	muscle	
Hmi-CBas_031	Hmi-CBas_031-mus	muscle	
Hmi-CBas_032	Hmi-CBas_032-mus	muscle	
Hmi-CBas_033	Hmi-CBas_033-mus	muscle	
Hmi-CBas_034	Hmi-CBas_034-mus	muscle	
Hmi-CBas_035	Hmi-CBas_035-mus	muscle	
Hmi-CBas_036	Hmi-CBas_036-mus	muscle	
Hmi-CBas_037	Hmi-CBas_037-mus	muscle	
Hmi-CBas_038	Hmi-CBas_038-mus	muscle	
Hmi-CBas_039	Hmi-CBas_039-mus	muscle	
Hmi-CBas_040	Hmi-CBas_040-mus	muscle	
Hmi-CBas_041	Hmi-CBas_041-mus	muscle	
Hmi-CBas_042	Hmi-CBas_042-mus	muscle	
Hmi-CBas_043	Hmi-CBas_043-mus	muscle	
Hmi-CBas_044	Hmi-CBas_044-mus	muscle	
Hmi-CBas_045	Hmi-CBas_045-mus	muscle	
Hmi-CBas_046	Hmi-CBas_046-mus	muscle	
Hmi-CBas_047	Hmi-CBas_047-mus	muscle	
Hmi-CBas_048	Hmi-CBas_048-mus	muscle	
Hmi-CPar_001	Hmi-CPar_001-mus	muscle	
Hmi-CPar_002	Hmi-CPar_002-mus	muscle	
Hmi-CPar_003	Hmi-CPar_003-mus	muscle	
Hmi-CPar_004	Hmi-CPar_004-mus	muscle	
Hmi-CPar_005	Hmi-CPar_005-mus	muscle	
Hmi-CPar_006	Hmi-CPar_006-mus	muscle	
Hmi-CPar_007	Hmi-CPar_007-mus	muscle	
Hmi-CPar_008	Hmi-CPar_008-mus	muscle	
Hmi-CPar_009	Hmi-CPar_009-mus	muscle	
Hmi-CPar_010	Hmi-CPar_010-mus	muscle	
Hmi-CPar_011	Hmi-CPar_011-mus	muscle	
Hmi-CPar_012	Hmi-CPar_012-mus	muscle	
Hmi-CPar_013	Hmi-CPar_013-mus	muscle	
Hmi-CPar_014	Hmi-CPar_014-mus	muscle	
Hmi-CPar_015	Hmi-CPar_015-mus	muscle	
Hmi-CPar_016	Hmi-CPar_016-mus	muscle	
Hmi-CPar_017	Hmi-CPar_017-mus	muscle	
Hmi-CPar_018	Hmi-CPar_018-mus	muscle	
Hmi-CPar_019	Hmi-CPar_019-mus	muscle	
Hmi-CPar_020	Hmi-CPar_020-mus	muscle	
Hmi-CPar_021	Hmi-CPar_021-mus	muscle	
Hmi-CPar_022	Hmi-CPar_022-mus	muscle	
Hmi-CPar_023	Hmi-CPar_023-mus	muscle	
Hmi-CPar_024	Hmi-CPar_024-mus	muscle	
Hmi-CPar_025	Hmi-CPar_025-mus	muscle	
Hmi-CPar_026	Hmi-CPar_026-mus	muscle	
Hmi-CPar_027	Hmi-CPar_027-mus	muscle	
Hmi-CPar_028	Hmi-CPar_028-mus	muscle	
Hmi-CPar_029	Hmi-CPar_029-mus	muscle	
Hmi-CPar_030	Hmi-CPar_030-mus	muscle	
Hmi-CPar_031	Hmi-CPar_031-mus	muscle	
Hmi-CPar_032	Hmi-CPar_032-mus	muscle	
Hmi-CPar_033	Hmi-CPar_033-mus	muscle	
Hmi-CPar_034	Hmi-CPar_034-mus	muscle	
Hmi-CPar_035	Hmi-CPar_035-mus	muscle	
Hmi-CPar_036	Hmi-CPar_036-mus	muscle	
Hmi-CPar_037	Hmi-CPar_037-mus	muscle	
Hmi-CPar_038	Hmi-CPar_038-mus	muscle	
Hmi-CPar_039	Hmi-CPar_039-mus	muscle	
Hmi-CPar_040	Hmi-CPar_040-mus	muscle	
Hmi-CPar_041	Hmi-CPar_041-mus	muscle	
Hmi-CPar_042	Hmi-CPar_042-mus	muscle	
Hmi-CPar_043	Hmi-CPar_043-mus	muscle	
Hmi-CPar_044	Hmi-CPar_044-mus	muscle	
Hmi-CPar_045	Hmi-CPar_045-mus	muscle	
Hmi-CPar_046	Hmi-CPar_046-mus	muscle	
Hmi-CPar_047	Hmi-CPar_047-mus	muscle	
Hmi-CPar_048	Hmi-CPar_048-mus	muscle	
Hqu-AMvi_001	Hqu-AMvi_001-mus	muscle	
Hqu-AMvi_002	Hqu-AMvi_002-mus	muscle	
Hqu-AMvi_003	Hqu-AMvi_003-mus	muscle	
Hqu-AMvi_004	Hqu-AMvi_004-mus	muscle	
Hqu-AMvi_005	Hqu-AMvi_005-mus	muscle	
Hqu-AMvi_006	Hqu-AMvi_006-mus	muscle	
Hqu-AMvi_007	Hqu-AMvi_007-mus	muscle	
Hqu-AMvi_008	Hqu-AMvi_008-mus	muscle	
Hqu-AMvi_009	Hqu-AMvi_009-mus	muscle	
Hqu-AMvi_010	Hqu-AMvi_010-mus	muscle	
Hqu-AMvi_011	Hqu-AMvi_011-mus	muscle	
Hqu-AMvi_012	Hqu-AMvi_012-mus	muscle	
Hqu-AMvi_013	Hqu-AMvi_013-mus	muscle	
Hqu-AMvi_014	Hqu-AMvi_014-mus	muscle	
Hqu-AMvi_015	Hqu-AMvi_015-mus	muscle	
Hqu-AMvi_016	Hqu-AMvi_016-mus	muscle	
Hqu-AMvi_017	Hqu-AMvi_017-mus	muscle	
Hqu-AMvi_018	Hqu-AMvi_018-mus	muscle	
Hqu-AMvi_019	Hqu-AMvi_019-mus	muscle	
Hqu-AMvi_020	Hqu-AMvi_020-mus	muscle	
Hqu-AMvi_021	Hqu-AMvi_021-mus	muscle	
Hqu-AMvi_022	Hqu-AMvi_022-mus	muscle	
Hqu-AMvi_023	Hqu-AMvi_023-mus	muscle	
Hqu-AMvi_024	Hqu-AMvi_024-mus	muscle	
Hqu-AMvi_025	Hqu-AMvi_025-mus	muscle	
Hqu-AMvi_026	Hqu-AMvi_026-mus	muscle	
Hqu-AMvi_027	Hqu-AMvi_027-mus	muscle	
Hqu-AMvi_028	Hqu-AMvi_028-mus	muscle	
Hqu-AMvi_029	Hqu-AMvi_029-mus	muscle	
Hqu-AMvi_030	Hqu-AMvi_030-mus	muscle	
Hqu-AMvi_031	Hqu-AMvi_031-mus	muscle	
Hqu-AMvi_032	Hqu-AMvi_032-mus	muscle	
Hqu-AMvi_033	Hqu-AMvi_033-mus	muscle	
Hqu-AMvi_034	Hqu-AMvi_034-mus	muscle	
Hqu-AMvi_035	Hqu-AMvi_035-mus	muscle	
Hqu-AMvi_036	Hqu-AMvi_036-mus	muscle	
Hqu-AMvi_037	Hqu-AMvi_037-mus	muscle	
Hqu-AMvi_038	Hqu-AMvi_038-mus	muscle	
Hqu-AMvi_039	Hqu-AMvi_039-mus	muscle	
Hqu-AMvi_040	Hqu-AMvi_040-mus	muscle	
Hqu-AMvi_041	Hqu-AMvi_041-mus	muscle	
Hqu-AMvi_042	Hqu-AMvi_042-mus	muscle	
Hqu-AMvi_043	Hqu-AMvi_043-mus	muscle	
Hqu-AMvi_044	Hqu-AMvi_044-mus	muscle	
Hqu-AMvi_045	Hqu-AMvi_045-mus	muscle	
Hqu-AMvi_046	Hqu-AMvi_046-mus	muscle	
Hqu-AMvi_047	Hqu-AMvi_047-mus	muscle	
Hqu-AMvi_048	Hqu-AMvi_048-mus	muscle	
Hqu-AMvi_049	Hqu-AMvi_049-mus	muscle	
Hqu-AMvi_050	Hqu-AMvi_050-mus	muscle	
Hqu-AMvi_051	Hqu-AMvi_051-mus	muscle	
Hqu-AMvi_052	Hqu-AMvi_052-mus	muscle	
Hqu-AMvi_053	Hqu-AMvi_053-mus	muscle	
Hqu-AMvi_054	Hqu-AMvi_054-mus	muscle	
Hqu-AMvi_055	Hqu-AMvi_055-mus	muscle	
Hqu-AMvi_056	Hqu-AMvi_056-mus	muscle	
Hqu-AMvi_057	Hqu-AMvi_057-mus	muscle	
Hqu-AMvi_058	Hqu-AMvi_058-mus	muscle	
Hqu-AMvi_059	Hqu-AMvi_059-mus	muscle	
Hqu-ANas_001	Hqu-ANas_001-mus	muscle	
Hqu-ANas_002	Hqu-ANas_002-mus	muscle	
Hqu-ANas_003	Hqu-ANas_003-mus	muscle	
Hqu-ANas_004	Hqu-ANas_004-mus	muscle	
Hqu-ANas_005	Hqu-ANas_005-mus	muscle	
Hqu-ANas_006	Hqu-ANas_006-mus	muscle	
Hqu-ANas_007	Hqu-ANas_007-mus	muscle	
Hqu-ANas_008	Hqu-ANas_008-mus	muscle	
Hqu-ANas_009	Hqu-ANas_009-mus	muscle	
Hqu-ANas_010	Hqu-ANas_010-mus	muscle	
Hqu-ANas_011	Hqu-ANas_011-mus	muscle	
Hqu-ANas_012	Hqu-ANas_012-mus	muscle	
Hqu-ANas_013	Hqu-ANas_013-mus	muscle	
Hqu-ANas_014	Hqu-ANas_014-mus	muscle	
Hqu-ANas_015	Hqu-ANas_015-mus	muscle	
Hqu-ANas_016	Hqu-ANas_016-mus	muscle	
Hqu-ANas_017	Hqu-ANas_017-mus	muscle	
Hqu-ANas_018	Hqu-ANas_018-mus	muscle	
Hqu-ANas_019	Hqu-ANas_019-mus	muscle	
Hqu-ANas_020	Hqu-ANas_020-mus	muscle	
Hqu-ANas_021	Hqu-ANas_021-mus	muscle	
Hqu-ANas_022	Hqu-ANas_022-mus	muscle	
Hqu-ANas_023	Hqu-ANas_023-mus	muscle	
Hqu-ANas_024	Hqu-ANas_024-mus	muscle	
Hqu-ANas_025	Hqu-ANas_025-mus	muscle	
Hqu-ANas_026	Hqu-ANas_026-mus	muscle	
Hqu-ANas_027	Hqu-ANas_027-mus	muscle	
Hqu-ANas_028	Hqu-ANas_028-mus	muscle	
Hqu-ANas_029	Hqu-ANas_029-mus	muscle	
Hqu-ANas_030	Hqu-ANas_030-mus	muscle	
Hqu-ANas_031	Hqu-ANas_031-mus	muscle	
Hqu-ANas_032	Hqu-ANas_032-mus	muscle	
Hqu-ANas_033	Hqu-ANas_033-mus	muscle	
Hqu-CMvi_001	Hqu-CMvi_001-mus	muscle	
Hqu-CMvi_002	Hqu-CMvi_002-mus	muscle	
Hqu-CMvi_003	Hqu-CMvi_003-mus	muscle	
Hqu-CMvi_004	Hqu-CMvi_004-mus	muscle	
Hqu-CMvi_005	Hqu-CMvi_005-mus	muscle	
Hqu-CMvi_006	Hqu-CMvi_006-mus	muscle	
Hqu-CMvi_007	Hqu-CMvi_007-mus	muscle	
Hqu-CMvi_008	Hqu-CMvi_008-mus	muscle	
Hqu-CMvi_009	Hqu-CMvi_009-mus	muscle	
Hqu-CMvi_010	Hqu-CMvi_010-mus	muscle	
Hqu-CMvi_011	Hqu-CMvi_011-mus	muscle	
Hqu-CMvi_012	Hqu-CMvi_012-mus	muscle	
Hqu-CMvi_013	Hqu-CMvi_013-mus	muscle	
Hqu-CMvi_014	Hqu-CMvi_014-mus	muscle	
Hqu-CMvi_015	Hqu-CMvi_015-mus	muscle	
Hqu-CMvi_016	Hqu-CMvi_016-mus	muscle	
Hqu-CMvi_017	Hqu-CMvi_017-mus	muscle	
Hqu-CMvi_018	Hqu-CMvi_018-mus	muscle	
Hqu-CMvi_019	Hqu-CMvi_019-mus	muscle	
Hqu-CMvi_020	Hqu-CMvi_020-mus	muscle	
Hqu-CMvi_021	Hqu-CMvi_021-mus	muscle	
Hqu-CMvi_022	Hqu-CMvi_022-mus	muscle	
Hqu-CMvi_023	Hqu-CMvi_023-mus	muscle	
Hqu-CMvi_024	Hqu-CMvi_024-mus	muscle	
Hqu-CMvi_025	Hqu-CMvi_025-mus	muscle	
Hqu-CMvi_026	Hqu-CMvi_026-mus	muscle	
Hqu-CMvi_027	Hqu-CMvi_027-mus	muscle	
Hqu-CMvi_028	Hqu-CMvi_028-mus	muscle	
Hqu-CMvi_029	Hqu-CMvi_029-mus	muscle	
Hqu-CMvi_030	Hqu-CMvi_030-mus	muscle	
Hqu-CMvi_031	Hqu-CMvi_031-mus	muscle	
Hqu-CMvi_032	Hqu-CMvi_032-mus	muscle	
Hqu-CMvi_033	Hqu-CMvi_033-mus	muscle	
Hqu-CMvi_034	Hqu-CMvi_034-mus	muscle	
Hqu-CMvi_035	Hqu-CMvi_035-mus	muscle	
Hqu-CMvi_036	Hqu-CMvi_036-mus	muscle	
Hqu-CMvi_037	Hqu-CMvi_037-mus	muscle	
Hqu-CNas_001	Hqu-CNas_001-mus	muscle	
Hqu-CNas_002	Hqu-CNas_002-mus	muscle	
Hqu-CNas_003	Hqu-CNas_003-mus	muscle	
Hqu-CNas_004	Hqu-CNas_004-mus	muscle	
Hqu-CNas_005	Hqu-CNas_005-mus	muscle	
Hqu-CNas_006	Hqu-CNas_006-mus	muscle	
Hqu-CNas_007	Hqu-CNas_007-mus	muscle	
Hqu-CNas_008	Hqu-CNas_008-mus	muscle	
Hqu-CNas_009	Hqu-CNas_009-mus	muscle	
Hqu-CNas_010	Hqu-CNas_010-mus	muscle	
Hqu-CNas_011	Hqu-CNas_011-mus	muscle	
Hqu-CNas_012	Hqu-CNas_012-mus	muscle	
Hqu-CNas_013	Hqu-CNas_013-mus	muscle	
Hqu-CNas_014	Hqu-CNas_014-mus	muscle	
Hqu-CNas_015	Hqu-CNas_015-mus	muscle	
Hqu-CNas_016	Hqu-CNas_016-mus	muscle	
Hqu-CNas_017	Hqu-CNas_017-mus	muscle	
Hqu-CNas_018	Hqu-CNas_018-mus	muscle	
Hqu-CNas_019	Hqu-CNas_019-mus	muscle	
Hqu-CNas_020	Hqu-CNas_020-mus	muscle	
Hqu-CNas_021	Hqu-CNas_021-mus	muscle	
Hqu-CNas_022	Hqu-CNas_022-mus	muscle	
Hqu-CNas_023	Hqu-CNas_023-mus	muscle	
Hqu-CNas_024	Hqu-CNas_024-mus	muscle	
Hqu-CNas_025	Hqu-CNas_025-mus	muscle	
Hqu-CNas_026	Hqu-CNas_026-mus	muscle	
Hqu-CNas_027	Hqu-CNas_027-mus	muscle	
Hqu-CNas_028	Hqu-CNas_028-mus	muscle	
Hqu-CNas_029	Hqu-CNas_029-mus	muscle	
Hqu-CNas_030	Hqu-CNas_030-mus	muscle	
Hqu-CNas_031	Hqu-CNas_031-mus	muscle	
Hqu-CNas_032	Hqu-CNas_032-mus	muscle	
Hqu-CNas_033	Hqu-CNas_033-mus	muscle	
Hqu-CNas_034	Hqu-CNas_034-mus	muscle	
Hqu-CNas_035	Hqu-CNas_035-mus	muscle	
Hqu-CNas_036	Hqu-CNas_036-mus	muscle	
Hqu-CNas_037	Hqu-CNas_037-mus	muscle	
Hqu-CNas_038	Hqu-CNas_038-mus	muscle	
Hqu-CNas_039	Hqu-CNas_039-mus	muscle	
Hqu-CNas_040	Hqu-CNas_040-mus	muscle	
Hqu-CNas_041	Hqu-CNas_041-mus	muscle	
Hqu-CNas_042	Hqu-CNas_042-mus	muscle	
Hqu-CNas_043	Hqu-CNas_043-mus	muscle	
Hqu-CNas_044	Hqu-CNas_044-mus	muscle	
Hqu-CNas_045	Hqu-CNas_045-mus	muscle	
Hqu-CNas_046	Hqu-CNas_046-mus	muscle	
Hqu-CNas_047	Hqu-CNas_047-mus	muscle	
Hqu-CNas_048	Hqu-CNas_048-mus	muscle	
Hqu-CNas_049	Hqu-CNas_049-mus	muscle	
Hqu-CNas_050	Hqu-CNas_050-mus	muscle	
Hqu-CNas_051	Hqu-CNas_051-mus	muscle	
Hqu-CNas_052	Hqu-CNas_052-mus	muscle	
Hqu-CNas_053	Hqu-CNas_053-mus	muscle	
Hqu-CNas_054	Hqu-CNas_054-mus	muscle	
Hqu-CNas_055	Hqu-CNas_055-mus	muscle	
Hte-ABur_001	Hte-ABur_001-mus	muscle	
Hte-ABur_002	Hte-ABur_002-mus	muscle	
Hte-ABur_003	Hte-ABur_003-mus	muscle	
Hte-ABur_004	Hte-ABur_004-mus	muscle	
Hte-ABur_005	Hte-ABur_005-mus	muscle	
Hte-ABur_006	Hte-ABur_006-mus	muscle	
Hte-ABur_007	Hte-ABur_007-mus	muscle	
Hte-ABur_008	Hte-ABur_008-mus	muscle	
Hte-ABur_009	Hte-ABur_009-mus	muscle	
Hte-ABur_010	Hte-ABur_010-mus	muscle	
Hte-ABur_011	Hte-ABur_011-mus	muscle	
Hte-ABur_012	Hte-ABur_012-mus	muscle	
Hte-ABur_013	Hte-ABur_013-mus	muscle	
Hte-ABur_014	Hte-ABur_014-mus	muscle	
Hte-ABur_015	Hte-ABur_015-mus	muscle	
Hte-ABur_016	Hte-ABur_016-mus	muscle	
Hte-ABur_017	Hte-ABur_017-mus	muscle	
Hte-ABur_018	Hte-ABur_018-mus	muscle	
Hte-ABur_019	Hte-ABur_019-mus	muscle	
Hte-ABur_020	Hte-ABur_020-mus	muscle	
Hte-ABur_021	Hte-ABur_021-mus	muscle	
Hte-ABur_022	Hte-ABur_022-mus	muscle	
Hte-ABur_023	Hte-ABur_023-mus	muscle	
Hte-ABur_024	Hte-ABur_024-mus	muscle	
Hte-ABur_025	Hte-ABur_025-mus	muscle	
Hte-ABur_026	Hte-ABur_026-mus	muscle	
Hte-ABur_027	Hte-ABur_027-mus	muscle	
Hte-ABur_028	Hte-ABur_028-mus	muscle	
Hte-ABur_029	Hte-ABur_029-mus	muscle	
Hte-ABur_030	Hte-ABur_030-mus	muscle	
Hte-ABur_031	Hte-ABur_031-mus	muscle	
Hte-ABur_032	Hte-ABur_032-mus	muscle	
Hte-ABur_033	Hte-ABur_033-mus	muscle	
Hte-ABur_034	Hte-ABur_034-mus	muscle	
Hte-ABur_035	Hte-ABur_035-mus	muscle	
Hte-ABur_036	Hte-ABur_036-mus	muscle	
Hte-ABur_037	Hte-ABur_037-mus	muscle	
Hte-ABur_038	Hte-ABur_038-mus	muscle	
Hte-ABur_039	Hte-ABur_039-mus	muscle	
Hte-ABur_040	Hte-ABur_040-mus	muscle	
Hte-ABur_041	Hte-ABur_041-mus	muscle	
Hte-ABur_042	Hte-ABur_042-mus	muscle	
Hte-ABur_043	Hte-ABur_043-mus	muscle	
Hte-ABur_044	Hte-ABur_044-mus	muscle	
Hte-ABur_045	Hte-ABur_045-mus	muscle	
Hte-ABur_046	Hte-ABur_046-mus	muscle	
Hte-ABur_047	Hte-ABur_047-mus	muscle	
Hte-ABur_048	Hte-ABur_048-mus	muscle	
Hte-ABur_049	Hte-ABur_049-mus	muscle	
Hte-ABur_050	Hte-ABur_050-mus	muscle	
Hte-ABur_051	Hte-ABur_051-mus	muscle	
Hte-ABur_052	Hte-ABur_052-mus	muscle	
Hte-ABur_053	Hte-ABur_053-mus	muscle	
Hte-ABur_054	Hte-ABur_054-mus	muscle	
Hte-ABur_055	Hte-ABur_055-mus	muscle	
Hte-ABur_056	Hte-ABur_056-mus	muscle	
Hte-ABur_057	Hte-ABur_057-mus	muscle	
Hte-ABur_058	Hte-ABur_058-mus	muscle	
Hte-ABur_059	Hte-ABur_059-mus	muscle	
Hte-ABur_060	Hte-ABur_060-mus	muscle	
Hte-ABur_061	Hte-ABur_061-mus	muscle	
Hte-ABur_062	Hte-ABur_062-mus	muscle	
Hte-ABur_063	Hte-ABur_063-mus	muscle	
Hte-ABur_064	Hte-ABur_064-mus	muscle	
Hte-ABur_065	Hte-ABur_065-mus	muscle	
Hte-ABur_066	Hte-ABur_066-mus	muscle	
Hte-ABur_067	Hte-ABur_067-mus	muscle	
Hte-ABur_068	Hte-ABur_068-mus	muscle	
Hte-ABur_069	Hte-ABur_069-mus	muscle	
Hte-ABur_070	Hte-ABur_070-mus	muscle	
Hte-ABur_071	Hte-ABur_071-mus	muscle	
Hte-ABur_072	Hte-ABur_072-mus	muscle	
Hte-ABur_073	Hte-ABur_073-mus	muscle	
Hte-ABur_074	Hte-ABur_074-mus	muscle	
Hte-ABur_075	Hte-ABur_075-mus	muscle	
Hte-ABur_076	Hte-ABur_076-mus	muscle	
Hte-ABur_077	Hte-ABur_077-mus	muscle	
Hte-ABur_078	Hte-ABur_078-mus	muscle	
Hte-ABur_079	Hte-ABur_079-mus	muscle	
Hte-ABur_080	Hte-ABur_080-mus	muscle	
Hte-ABur_081	Hte-ABur_081-mus	muscle	
Hte-ABur_082	Hte-ABur_082-mus	muscle	
Hte-ABur_083	Hte-ABur_083-mus	muscle	
Hte-ABur_084	Hte-ABur_084-mus	muscle	
Hte-ABur_085	Hte-ABur_085-mus	muscle	
Hte-ABur_086	Hte-ABur_086-mus	muscle	
Hte-ABur_087	Hte-ABur_087-mus	muscle	
Hte-ABur_088	Hte-ABur_088-mus	muscle	
Hte-ABur_089	Hte-ABur_089-mus	muscle	
Hte-ABur_090	Hte-ABur_090-mus	muscle	
Hte-ABur_091	Hte-ABur_091-mus	muscle	
Hte-ABur_092	Hte-ABur_092-mus	muscle	
Hte-ABur_093	Hte-ABur_093-mus	muscle	
Hte-ABur_094	Hte-ABur_094-mus	muscle	
Hte-ABur_095	Hte-ABur_095-mus	muscle	
Hte-ABur_096	Hte-ABur_096-mus	muscle	
Hte-AGal_001	Hte-AGal_001-mus	muscle	
Hte-AGal_002	Hte-AGal_002-mus	muscle	
Hte-AGal_003	Hte-AGal_003-mus	muscle	
Hte-AGal_004	Hte-AGal_004-mus	muscle	
Hte-AGal_005	Hte-AGal_005-mus	muscle	
Hte-AGal_006	Hte-AGal_006-mus	muscle	
Hte-AGal_007	Hte-AGal_007-mus	muscle	
Hte-AGal_008	Hte-AGal_008-mus	muscle	
Hte-AGal_009	Hte-AGal_009-mus	muscle	
Hte-AGal_010	Hte-AGal_010-mus	muscle	
Hte-AGal_011	Hte-AGal_011-mus	muscle	
Hte-AGal_012	Hte-AGal_012-mus	muscle	
Hte-AGal_013	Hte-AGal_013-mus	muscle	
Hte-AGal_014	Hte-AGal_014-mus	muscle	
Hte-AGal_015	Hte-AGal_015-mus	muscle	
Hte-AGal_016	Hte-AGal_016-mus	muscle	
Hte-AGal_017	Hte-AGal_017-mus	muscle	
Hte-AGal_018	Hte-AGal_018-mus	muscle	
Hte-AGal_019	Hte-AGal_019-mus	muscle	
Hte-AGal_020	Hte-AGal_020-mus	muscle	
Hte-AGal_021	Hte-AGal_021-mus	muscle	
Hte-AGal_022	Hte-AGal_022-mus	muscle	
Hte-AGal_023	Hte-AGal_023-mus	muscle	
Hte-AGal_024	Hte-AGal_024-mus	muscle	
Hte-AGal_025	Hte-AGal_025-mus	muscle	
Hte-AGal_026	Hte-AGal_026-mus	muscle	
Hte-AGal_027	Hte-AGal_027-mus	muscle	
Hte-AGal_028	Hte-AGal_028-mus	muscle	
Hte-AGal_029	Hte-AGal_029-mus	muscle	
Hte-AGal_030	Hte-AGal_030-mus	muscle	
Hte-AGal_031	Hte-AGal_031-mus	muscle	
Hte-AGal_032	Hte-AGal_032-mus	muscle	
Hte-AGal_033	Hte-AGal_033-mus	muscle	
Hte-AGal_034	Hte-AGal_034-mus	muscle	
Hte-AGal_035	Hte-AGal_035-mus	muscle	
Hte-AGal_036	Hte-AGal_036-mus	muscle	
Hte-AGal_037	Hte-AGal_037-mus	muscle	
Hte-AGal_038	Hte-AGal_038-mus	muscle	
Hte-AGal_039	Hte-AGal_039-mus	muscle	
