individual_id	tissue_id	extraction_id	storage_solution	date_subsampling	subsampler	date_extracting	tube_stuffer	mg_tissue_extracted	digestion_min	extractor	extraction_tubeid	plateid	elution_buffer	num_elutions	elution1_plateid	elution1_plate_column	elution1_plate_row	elution1_total_volume_ul	elution1_vol_for_tamucc	elution1_vol_for_odu	elution1_nanodrop_ng_ul	elution2_plateid	elution2_plate_column	elution2_plate_row	elution2_total_volume_ul	elution2_vol_for_tamucc	elution2_vol_for_odu	elution2_nanodrop_ng_ul	elution3_plateid	elution3_plate_column	elution3_plate_row	elution3_total_volume_ul	elution3_vol_for_tamucc	elution3_vol_for_odu	elution3_nanodrop_ng_ul	elution4_plateid	elution4_plate_column	elution4_plate_row	elution4_total_volume_ul	elution4_vol_for_tamucc	elution4_vol_for_odu	elution4_nanodrop_ng_ul	date_gelled_odu	odu_volume_gelled_ul	odu_gel_jockey	elution1_gel_score_tamucc	elution2_gel_score_tamucc	elution3_gel_score_tamucc	elution4_gel_score_tamucc	elution_used	notes
Och-ACan_017	Och-ACan_017-mus	Och-ACan_017-Ex1	EtOH	2022-09-22T00:00:00Z	John_Schaefer	2022-10-05T00:00:00Z	John_Schaefer	50	90	John_Schaefer	NA	Mix-A_005	EB	1	Mix-A_005_E1	5	H	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACan_018	Och-ACan_018-mus	Och-ACan_018-Ex1	EtOH	2022-09-22T00:00:00Z	John_Schaefer	2022-10-05T00:00:00Z	John_Schaefer	50	90	John_Schaefer	NA	Mix-A_005	EB	1	Mix-A_005_E1	6	H	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACan_019	Och-ACan_019-mus	Och-ACan_019-Ex1	EtOH	2022-09-22T00:00:00Z	John_Schaefer	2022-10-05T00:00:00Z	Chandy_Jablonski	50	90	John_Schaefer	NA	Mix-A_005	EB	1	Mix-A_005_E1	7	H	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACan_020	Och-ACan_020-mus	Och-ACan_020-Ex1	EtOH	2022-09-22T00:00:00Z	John_Schaefer	2022-10-05T00:00:00Z	Chandy_Jablonski	50	90	John_Schaefer	NA	Mix-A_005	EB	1	Mix-A_005_E1	8	H	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACan_021	Och-ACan_021-mus	Och-ACan_021-Ex1	EtOH	2022-09-22T00:00:00Z	John_Schaefer	2022-10-05T00:00:00Z	Chandy_Jablonski	50	90	John_Schaefer	NA	Mix-A_005	EB	1	Mix-A_005_E1	9	H	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACan_022	Och-ACan_022-mus	Och-ACan_022-Ex1	EtOH	2022-09-22T00:00:00Z	John_Schaefer	2022-10-05T00:00:00Z	Chandy_Jablonski	50	90	John_Schaefer	NA	Mix-A_005	EB	1	Mix-A_005_E1	10	H	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACan_023	Och-ACan_023-mus	Och-ACan_023-Ex1	EtOH	2022-09-22T00:00:00Z	John_Schaefer	2022-10-05T00:00:00Z	Chandy_Jablonski	50	90	John_Schaefer	NA	Mix-A_005	EB	1	Mix-A_005_E1	11	H	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACan_024	Och-ACan_024-mus	Och-ACan_024-Ex1	EtOH	2022-09-22T00:00:00Z	John_Schaefer	2022-10-05T00:00:00Z	Chandy_Jablonski	50	90	John_Schaefer	NA	Mix-A_005	EB	1	Mix-A_005_E1	12	H	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_001	Och-ACat_001-mus	Och-ACat_001-Ex1	EtOH	2022-09-29T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	1	A	NA	NA	NA	35.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_002	Och-ACat_002-mus	Och-ACat_002-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	2	A	NA	NA	NA	86.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_003	Och-ACat_003-mus	Och-ACat_003-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	3	A	NA	NA	NA	101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_004	Och-ACat_004-mus	Och-ACat_004-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	4	A	NA	NA	NA	91.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_005	Och-ACat_005-mus	Och-ACat_005-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	5	A	NA	NA	NA	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_006	Och-ACat_006-mus	Och-ACat_006-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	6	A	NA	NA	NA	49.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_007	Och-ACat_007-mus	Och-ACat_007-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	7	A	NA	NA	NA	53.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_008	Och-ACat_008-mus	Och-ACat_008-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	8	A	NA	NA	NA	151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_009	Och-ACat_009-mus	Och-ACat_009-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	9	A	NA	NA	NA	90.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_010	Och-ACat_010-mus	Och-ACat_010-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	10	A	NA	NA	NA	64.099999999999994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_011	Och-ACat_011-mus	Och-ACat_011-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	11	A	NA	NA	NA	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_012	Och-ACat_012-mus	Och-ACat_012-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	12	A	NA	NA	NA	114.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_013	Och-ACat_013-mus	Och-ACat_013-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	1	B	NA	NA	NA	107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_014	Och-ACat_014-mus	Och-ACat_014-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	2	B	NA	NA	NA	70.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_015	Och-ACat_015-mus	Och-ACat_015-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	3	B	NA	NA	NA	35.299999999999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_016	Och-ACat_016-mus	Och-ACat_016-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	4	B	NA	NA	NA	44.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_017	Och-ACat_017-mus	Och-ACat_017-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	5	B	NA	NA	NA	34.700000000000003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_018	Och-ACat_018-mus	Och-ACat_018-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	6	B	NA	NA	NA	39.700000000000003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_019	Och-ACat_019-mus	Och-ACat_019-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	7	B	NA	NA	NA	63.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_020	Och-ACat_020-mus	Och-ACat_020-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	8	B	NA	NA	NA	97.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_021	Och-ACat_021-mus	Och-ACat_021-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	9	B	NA	NA	NA	56.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_022	Och-ACat_022-mus	Och-ACat_022-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	10	B	NA	NA	NA	86.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_023	Och-ACat_023-mus	Och-ACat_023-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	11	B	NA	NA	NA	25.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_024	Och-ACat_024-mus	Och-ACat_024-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	12	B	NA	NA	NA	22.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-09T00:00:00Z	2	John_Schaefer	NA	NA	NA	NA	NA	NA
Och-ACat_025	Och-ACat_025-mus	Och-ACat_025-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	1	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_026	Och-ACat_026-mus	Och-ACat_026-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	2	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_027	Och-ACat_027-mus	Och-ACat_027-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	3	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_028	Och-ACat_028-mus	Och-ACat_028-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	4	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_029	Och-ACat_029-mus	Och-ACat_029-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	5	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_030	Och-ACat_030-mus	Och-ACat_030-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	6	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_031	Och-ACat_031-mus	Och-ACat_031-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	7	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_032	Och-ACat_032-mus	Och-ACat_032-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	8	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_033	Och-ACat_033-mus	Och-ACat_033-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	9	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_034	Och-ACat_034-mus	Och-ACat_034-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	10	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_035	Och-ACat_035-mus	Och-ACat_035-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	11	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_036	Och-ACat_036-mus	Och-ACat_036-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	12	C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_037	Och-ACat_037-mus	Och-ACat_037-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	1	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_038	Och-ACat_038-mus	Och-ACat_038-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	2	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_039	Och-ACat_039-mus	Och-ACat_039-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_040	Och-ACat_040-mus	Och-ACat_040-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	4	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ACat_041	Och-ACat_041-mus	Och-ACat_041-Ex1	EtOH	2022-09-30T00:00:00Z	John_Schaefer	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	5	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ATum_001	Och-ATum_001-mus	Och-ATum_001-Ex1	EtOH	2022-10-12T00:00:00Z	Gabe_Salomon	2022-11-09T00:00:00Z	John_Schaefer	50	105	John_Schaefer	NA	Och-A_001	EB	1	Och-A_001_E1	6	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ATum_002	Och-ATum_002-mus	Och-ATum_002-Ex1	EtOH	2022-10-12T00:00:00Z	Gabe_Salomon	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	7	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ATum_003	Och-ATum_003-mus	Och-ATum_003-Ex1	EtOH	2022-10-12T00:00:00Z	Gabe_Salomon	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	8	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ATum_004	Och-ATum_004-mus	Och-ATum_004-Ex1	EtOH	2022-10-12T00:00:00Z	Gabe_Salomon	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	9	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ATum_005	Och-ATum_005-mus	Och-ATum_005-Ex1	EtOH	2022-10-12T00:00:00Z	Gabe_Salomon	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	10	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ATum_006	Och-ATum_006-mus	Och-ATum_006-Ex1	EtOH	2022-10-12T00:00:00Z	Gabe_Salomon	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	11	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Och-ATum_007	Och-ATum_007-mus	Och-ATum_007-Ex1	EtOH	2022-10-12T00:00:00Z	Gabe_Salomon	2022-11-09T00:00:00Z	Chandy_Jablonski	50	105	Chandy_Jablonski	NA	Och-A_001	EB	1	Och-A_001_E1	12	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
